PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Secuencial de Hogar,"Del total de cuartos de este hogar, Cuantos son exclusivos para dormir",Ningun Dormitorio,Tiene este hogar cuarto o espacio exclusivo para cocinar,El servicio higiénico o escusado que dispone el hogar es,Dispone este hogar de espacio con instalaciones y/o ducha para bañarse,Cual es el principal combustible o energía que utiliza este hogar para cocinar,"Principalmente, el agua que toman los miembros del hogar",Dispone este hogar de servicio de telefono convencional,Algun miembro de este hogar dispone de servicio de telefono celular,Dispone este hogar de servicio de internet,Dispone este hogar de computadora,Dispone este hogar de servicio de televisión por cable,Cuanto fue el último pago que realizó el hogar por concepto de luz eléctrica,No paga la luz electrica,Algún miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para trabajar,Cuantos se trasladan fuera de esta ciudad o parroquia para trabajar,Algún miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para estudiar,Cuantos se trasladan fuera de la ciudad o parroquia rural para estudiar,La vivienda que ocupa este hogar es,"Durante el año 2010, Alguna persona de este hogar recibió dinero por parte de familiares o amigos que viven en el exterior",A partir del último censo de población y vivienda(Noviembre 2001) una o mas personas que vivían en este hogar viajaron a otro pais y todavia no regresan para quedarse definitivamente,Cuantos personas viajaron al Exterior,Total_Personas,Total_Hombres,Total_Mujeres,Identificador de manzana,Identificador de vivienda,Identificador de hogar,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,sec_id
Orellana,1,51,999,8,2,13,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,No,No,No,No,38,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",475,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,2,15,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,13,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,8,2,6,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",476,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,2,16,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",477,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,2,18,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,De uso exclusivo del hogar,No tiene,No cocina,Le ponen cloro,No,No,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",478,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,2,19,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,No,No,No,No,12,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",479,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,2,20,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,No,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",480,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,2,21,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,22,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,3,2,1,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",481,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,2,25,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,Compartido con varios hogares,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,44,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,8,1,7,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",482,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,2,26,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,72,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,3,3,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",483,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,2,30,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),Le ponen cloro,No,No,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,3,2,1,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",484,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,2,31,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,40,#NULL !,No,#NULL !,No,#NULL !,Arrendada,No,No,#NULL !,2,1,1,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",485,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,2,33,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,No,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Arrendada,No,No,#NULL !,1,0,1,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",486,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,2,34,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",487,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,2,35,1,Area rural,Hogar 1,3 dormitorios,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,Si,1 Persona,7,5,2,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",488,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,2,39,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,21,#NULL !,No,#NULL !,No,#NULL !,Propia y la está pagando,No,No,#NULL !,5,2,3,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",489,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,2,44,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,7,#NULL !,Si,2,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",490,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,2,45,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,57,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",491,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,2,47,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",492,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,9,1,1,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,4,3,22015199900901,"2,2015199900901E+016","2,2015199900901E+017",493,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,1,2,1,Area rural,Hogar 1,0,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015199900901,"2,2015199900901E+016","2,2015199900901E+017",494,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,1,3,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,8,6,2,22015199900901,"2,2015199900901E+016","2,2015199900901E+017",495,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,2,1,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,1,0,1,22015199900902,"2,2015199900902E+016","2,2015199900902E+017",496,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,2,2,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,20,#NULL !,No,#NULL !,Si,1,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015199900902,"2,2015199900902E+016","2,2015199900902E+017",497,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,2,3,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",Le ponen cloro,No,Si,No,No,No,70,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015199900902,"2,2015199900902E+016","2,2015199900902E+017",498,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,2,4,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,38,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,2,2,22015199900902,"2,2015199900902E+016","2,2015199900902E+017",499,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,2,5,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,10,7,3,22015199900902,"2,2015199900902E+016","2,2015199900902E+017",500,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,2,6,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015199900902,"2,2015199900902E+016","2,2015199900902E+017",501,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,2,7,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,27,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015199900902,"2,2015199900902E+016","2,2015199900902E+017",502,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,2,9,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,Compartido con varios hogares,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,1,0,1,22015199900902,"2,2015199900902E+016","2,2015199900902E+017",503,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,2,10,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,3,3,22015199900902,"2,2015199900902E+016","2,2015199900902E+017",504,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,2,11,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),Le ponen cloro,No,No,No,No,No,82,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015199900902,"2,2015199900902E+016","2,2015199900902E+017",505,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,2,12,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015199900902,"2,2015199900902E+016","2,2015199900902E+017",506,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,2,14,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,33,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015199900902,"2,2015199900902E+016","2,2015199900902E+017",507,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,2,15,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015199900902,"2,2015199900902E+016","2,2015199900902E+017",508,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,3,1,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,10,7,3,22015199900903,"2,2015199900903E+016","2,2015199900903E+017",509,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,3,2,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015199900903,"2,2015199900903E+016","2,2015199900903E+017",510,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,3,3,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,2,2,22015199900903,"2,2015199900903E+016","2,2015199900903E+017",511,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,3,4,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La hierven,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,1,1,0,22015199900903,"2,2015199900903E+016","2,2015199900903E+017",512,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,3,5,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La hierven,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,12,6,6,22015199900903,"2,2015199900903E+016","2,2015199900903E+017",513,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,3,6,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015199900903,"2,2015199900903E+016","2,2015199900903E+017",514,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,3,7,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015199900903,"2,2015199900903E+016","2,2015199900903E+017",515,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,3,12,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015199900903,"2,2015199900903E+016","2,2015199900903E+017",516,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,3,13,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,0,3,22015199900903,"2,2015199900903E+016","2,2015199900903E+017",517,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,3,14,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015199900903,"2,2015199900903E+016","2,2015199900903E+017",518,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,3,15,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,Si,2,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,12,4,8,22015199900903,"2,2015199900903E+016","2,2015199900903E+017",519,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,3,16,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,4,3,22015199900903,"2,2015199900903E+016","2,2015199900903E+017",520,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,3,17,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,2,4,22015199900903,"2,2015199900903E+016","2,2015199900903E+017",521,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,3,18,1,Area rural,Hogar 1,0,0,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,12,7,5,22015199900903,"2,2015199900903E+016","2,2015199900903E+017",522,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,3,19,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,8,5,3,22015199900903,"2,2015199900903E+016","2,2015199900903E+017",523,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,3,20,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,9,7,2,22015199900903,"2,2015199900903E+016","2,2015199900903E+017",524,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,3,21,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La hierven,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,8,5,3,22015199900903,"2,2015199900903E+016","2,2015199900903E+017",525,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,4,1,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015199900904,"2,2015199900904E+016","2,2015199900904E+017",526,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,4,2,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,Compartido con varios hogares,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015199900904,"2,2015199900904E+016","2,2015199900904E+017",527,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,4,4,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,Si,2,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015199900904,"2,2015199900904E+016","2,2015199900904E+017",528,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,4,5,1,Area rural,Hogar 1,0,0,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015199900904,"2,2015199900904E+016","2,2015199900904E+017",529,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,4,6,1,Area rural,Hogar 1,0,0,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,2,5,22015199900904,"2,2015199900904E+016","2,2015199900904E+017",530,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,4,7,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015199900904,"2,2015199900904E+016","2,2015199900904E+017",531,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,4,8,1,Area rural,Hogar 1,0,0,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,1,3,22015199900904,"2,2015199900904E+016","2,2015199900904E+017",532,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,4,9,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,2,2,22015199900904,"2,2015199900904E+016","2,2015199900904E+017",533,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,4,10,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,10,5,5,22015199900904,"2,2015199900904E+016","2,2015199900904E+017",534,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,4,11,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,4,3,22015199900904,"2,2015199900904E+016","2,2015199900904E+017",535,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,4,12,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,4,3,22015199900904,"2,2015199900904E+016","2,2015199900904E+017",536,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,4,13,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,4,3,22015199900904,"2,2015199900904E+016","2,2015199900904E+017",537,ORELLANA,ORELLANA,DAYUMA,220151999009
Orellana,1,51,999,9,4,14,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,4,3,22015199900904,"2,2015199900904E+016","2,2015199900904E+017",538,ORELLANA,ORELLANA,DAYUMA,220151999009
